,id,name,listing_url,bathrooms_text,room_type,bedrooms,beds
178,7946472,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/7946472,3 shared baths,Private room,,1.0
179,7994039,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/7994039,3 shared baths,Private room,,1.0
180,8004063,Rental unit in Singapore · ★4.25 · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/8004063,3 shared baths,Private room,,1.0
181,8007663,Rental unit in Singapore · ★4.33 · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/8007663,3 shared baths,Private room,,1.0
182,8017511,Home in Singapore · ★4.39 · 3 bedrooms · 5 beds · 1.5 baths,https://www.airbnb.com/rooms/8017511,1.5 baths,Entire home/apt,3.0,5.0
183,8038199,Aparthotel in Singapore · ★4.66 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/8038199,1 bath,Entire home/apt,1.0,1.0
184,8111502,Home in Singapore · ★4.38 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8111502,1 private bath,Private room,,1.0
185,8111607,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8111607,1 private bath,Private room,,1.0
186,8113569,Home in Singapore · ★4.40 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8113569,1 private bath,Private room,,1.0
187,8113712,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8113712,1 private bath,Private room,,1.0
188,8113821,Home in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8113821,1 private bath,Private room,,1.0
189,8113893,Home in Singapore · ★4.89 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8113893,1 private bath,Private room,,1.0
190,8113936,Home in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8113936,1 private bath,Private room,,1.0
191,8114003,Home in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8114003,1 private bath,Private room,,1.0
192,8180346,Home in Singapore · ★4.83 · 2 bedrooms · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8180346,1 private bath,Private room,,1.0
193,8196359,Hostel in Singapore · ★3.33 · 1 bedroom · 1 bed · 0 shared baths,https://www.airbnb.com/rooms/8196359,0 shared baths,Shared room,,1.0
194,8200542,Condo in Singapore · ★4.45 · 3 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/8200542,2 baths,Entire home/apt,3.0,4.0
195,8256942,Bungalow in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/8256942,1 private bath,Private room,1.0,1.0
196,8264717,Condo in Singapore · ★4.88 · 3 bedrooms · 3 beds · 3 baths,https://www.airbnb.com/rooms/8264717,3 baths,Entire home/apt,3.0,3.0
197,8277151,Serviced apartment in Orchard  · ★4.71 · Studio · 2 beds · 1 bath,https://www.airbnb.com/rooms/8277151,1 bath,Entire home/apt,,2.0
198,8380826,Rental unit in Singapore · 1 bedroom · 1 bed · 2 baths,https://www.airbnb.com/rooms/8380826,2 baths,Private room,,1.0
199,8445747,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/8445747,3 shared baths,Private room,,1.0
200,8492009,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/8492009,1 bath,Private room,1.0,1.0
201,8508225,Condo in Singapore · ★4.84 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/8508225,1 bath,Entire home/apt,1.0,1.0
202,8522750,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/8522750,1 bath,Private room,,2.0
203,8571567,Rental unit in Singapore · 1 bedroom · 1 bed · 0 shared baths,https://www.airbnb.com/rooms/8571567,0 shared baths,Shared room,,1.0
204,8577081,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/8577081,1 bath,Private room,1.0,2.0
205,8625349,Hostel in Singapore · ★4.38 · 1 bedroom · 9 beds · 5 baths,https://www.airbnb.com/rooms/8625349,5 baths,Hotel room,1.0,9.0
206,8626676,Hostel in Singapore · ★4.53 · 1 bedroom · 6 beds · 5 baths,https://www.airbnb.com/rooms/8626676,5 baths,Hotel room,1.0,6.0
207,8654132,Hostel in Singapore · ★4.51 · 1 bedroom · 8 beds · 5 baths,https://www.airbnb.com/rooms/8654132,5 baths,Hotel room,1.0,8.0
208,8654673,Hostel in Singapore · ★4.43 · 1 bedroom · 8 beds · 1 bath,https://www.airbnb.com/rooms/8654673,1 bath,Hotel room,1.0,8.0
209,8705956,Rental unit in Singapore · ★4.20 · Studio · 1 bed · 1 bath,https://www.airbnb.com/rooms/8705956,1 bath,Entire home/apt,,1.0
210,8721639,Condo in Singapore · ★4.75 · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/8721639,2 baths,Entire home/apt,2.0,2.0
211,8727077,Home in Singapore · 1 bedroom · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/8727077,1 shared bath,Private room,1.0,2.0
212,8800763,Townhouse in Singapore · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/8800763,1 shared bath,Private room,,1.0
213,8890247,Townhouse in Singapore · ★4.51 · 1 bedroom · 4 beds · 1 shared bath,https://www.airbnb.com/rooms/8890247,1 shared bath,Private room,1.0,4.0
214,8897560,Hostel in Singapore · ★4.22 · 1 bedroom · 16 beds · 6 baths,https://www.airbnb.com/rooms/8897560,6 baths,Hotel room,1.0,16.0
215,8914905,Bed and breakfast in Singapore · ★4.67 · 1 bedroom · 7 beds · Shared half-bath,https://www.airbnb.com/rooms/8914905,Shared half-bath,Hotel room,1.0,7.0
216,8957363,Place to stay in Singapore · 3 bedrooms · 5 beds · 2 baths,https://www.airbnb.com/rooms/8957363,2 baths,Entire home/apt,3.0,5.0
217,9016784,Rental unit in Singapore · ★3.88 · 1 bedroom · 2 beds · 1 private bath,https://www.airbnb.com/rooms/9016784,1 private bath,Private room,1.0,2.0
218,9019945,Rental unit in Singapore · Studio · 2 beds · 1 bath,https://www.airbnb.com/rooms/9019945,1 bath,Entire home/apt,,2.0
219,9054629,Hostel in Singapore · ★4.17 · 1 bedroom · 1 bed · 4 shared baths,https://www.airbnb.com/rooms/9054629,4 shared baths,Shared room,,1.0
220,9054941,Hostel in Singapore · 1 bedroom · 2 beds · 4 shared baths,https://www.airbnb.com/rooms/9054941,4 shared baths,Shared room,,2.0
221,9055103,Hostel in Singapore · ★4.50 · 1 bedroom · 1 bed · 4 shared baths,https://www.airbnb.com/rooms/9055103,4 shared baths,Shared room,,1.0
222,9105592,Rental unit in Singapore · 1 bedroom · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/9105592,1 shared bath,Private room,1.0,2.0
223,9116730,Hostel in Singapore · ★4.58 · 1 bedroom · 1 bed · 5 shared baths,https://www.airbnb.com/rooms/9116730,5 shared baths,Private room,1.0,1.0
224,9143024,Hostel in Singapore · ★4.03 · 1 bedroom · 2 beds · 8 baths,https://www.airbnb.com/rooms/9143024,8 baths,Hotel room,1.0,2.0
225,9204908,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/9204908,1 bath,Entire home/apt,2.0,2.0
226,9207480,Home in Singapore · 1 bedroom · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/9207480,1 shared bath,Shared room,,2.0
227,9216943,Home in Singapore · ★4.76 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/9216943,1 private bath,Private room,,1.0
228,9268058,Townhouse in Singapore · ★4.44 · 1 bedroom · 5 beds · 0 baths,https://www.airbnb.com/rooms/9268058,0 baths,Private room,,5.0
229,9268500,Townhouse in Singapore · ★4.0 · 1 bedroom · 6 beds · 0 baths,https://www.airbnb.com/rooms/9268500,0 baths,Private room,,6.0
230,9268680,Townhouse in Singapore · ★4.60 · 1 bedroom · 7 beds · 0 baths,https://www.airbnb.com/rooms/9268680,0 baths,Private room,,7.0
231,9269260,Townhouse in Singapore · ★4.67 · 1 bedroom · 8 beds · 0 baths,https://www.airbnb.com/rooms/9269260,0 baths,Private room,,8.0
232,9269637,Townhouse in Singapore · 1 bedroom · 8 beds · 1 bath,https://www.airbnb.com/rooms/9269637,1 bath,Private room,,8.0
233,9269848,Townhouse in Singapore · ★4.50 · 1 bedroom · 7 beds · 1 bath,https://www.airbnb.com/rooms/9269848,1 bath,Private room,,7.0
234,9269981,Townhouse in Singapore · ★4.71 · 1 bedroom · 16 beds · 8 baths,https://www.airbnb.com/rooms/9269981,8 baths,Private room,1.0,16.0
235,9281075,Rental unit in Singapore · ★4.87 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/9281075,1 bath,Private room,,1.0
236,9282668,Rental unit in Singapore · 2 bedrooms · 1 bed · 1 private bath,https://www.airbnb.com/rooms/9282668,1 private bath,Private room,,1.0
237,9283072,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/9283072,1 private bath,Private room,1.0,1.0
238,9320962,Condo in Bedok · ★4.75 · 2 bedrooms · 2 beds · 2.5 baths,https://www.airbnb.com/rooms/9320962,2.5 baths,Private room,,2.0
239,9351647,Guesthouse in Singapore · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/9351647,1 shared bath,Private room,1.0,1.0
240,9397355,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/9397355,2 shared baths,Private room,,1.0
241,9398808,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/9398808,1 bath,Entire home/apt,1.0,1.0
242,9459389,Home in Singapore · ★4.48 · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/9459389,2 shared baths,Private room,,1.0
243,9464059,Townhouse in Singapore · ★4.32 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/9464059,1 private bath,Private room,,1.0
244,9476931,Rental unit in Singapore · ★4.21 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/9476931,1 bath,Entire home/apt,1.0,1.0
245,9480279,Rental unit in Singapore · 3 bedrooms · 3 beds · 3 baths,https://www.airbnb.com/rooms/9480279,3 baths,Entire home/apt,3.0,3.0
246,9532788,Condo in Singapore · ★4.70 · 1 bedroom · 2 shared baths,https://www.airbnb.com/rooms/9532788,2 shared baths,Private room,,
247,9584573,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/9584573,1 private bath,Private room,,1.0
248,9635192,Rental unit in Singapore · ★4.64 · 1 bedroom · 3 shared baths,https://www.airbnb.com/rooms/9635192,3 shared baths,Private room,,
249,9637478,Hostel in Singapore · ★4.20 · 1 bedroom · 1 bed · 4 shared baths,https://www.airbnb.com/rooms/9637478,4 shared baths,Shared room,,1.0
250,9746208,Rental unit in Singapore · ★4.77 · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/9746208,2 shared baths,Private room,,1.0
251,9857050,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/9857050,2 baths,Entire home/apt,2.0,2.0
252,9866985,Hostel in Singapore · ★3.25 · 1 bedroom · 2 beds · 5 shared baths,https://www.airbnb.com/rooms/9866985,5 shared baths,Hotel room,1.0,2.0
253,9875315,Rental unit in SINGAPORE · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/9875315,1 bath,Private room,,1.0
254,9887900,Condo in Singapore · ★4.77 · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/9887900,2 baths,Entire home/apt,2.0,2.0
255,9910891,Hostel in Singapore · ★4.74 · 1 bedroom · 28 beds · 7 shared baths,https://www.airbnb.com/rooms/9910891,7 shared baths,Shared room,,28.0
256,9928008,Condo in Singapore · ★4.89 · 2 bedrooms · 1 bed · 1 bath,https://www.airbnb.com/rooms/9928008,1 bath,Entire home/apt,2.0,1.0
257,9932692,Condo in Singapore · ★4.17 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/9932692,1 bath,Private room,1.0,1.0
258,9942594,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/9942594,3 shared baths,Private room,,1.0
259,9967697,Hostel in Singapore · ★4.48 · 1 bedroom · 5 beds · 5 baths,https://www.airbnb.com/rooms/9967697,5 baths,Hotel room,1.0,5.0
260,9981003,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/9981003,2 baths,Entire home/apt,3.0,3.0
261,9986864,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/9986864,1 bath,Private room,,1.0
262,10001615,Hostel in Singapore · ★4.65 · 1 bedroom · 4 beds · 7 shared baths,https://www.airbnb.com/rooms/10001615,7 shared baths,Shared room,,4.0
263,10013630,Rental unit in Singapore · ★4.91 · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/10013630,2 baths,Entire home/apt,3.0,3.0
264,10020525,Hostel in Singapore · ★4.13 · 1 bedroom · 16 beds · 6 baths,https://www.airbnb.com/rooms/10020525,6 baths,Hotel room,1.0,16.0
265,10020690,Hostel in Singapore · ★4.21 · 1 bedroom · 2 beds · 8 baths,https://www.airbnb.com/rooms/10020690,8 baths,Hotel room,1.0,2.0
266,10021140,Hostel in Singapore · ★4.0 · 1 bedroom · 16 beds · 8 shared baths,https://www.airbnb.com/rooms/10021140,8 shared baths,Shared room,,16.0
267,10021610,Hostel in Singapore · ★4.18 · 1 bedroom · 16 beds · 6 shared baths,https://www.airbnb.com/rooms/10021610,6 shared baths,Shared room,,16.0
268,10023519,Hostel in Singapore · ★4.18 · 1 bedroom · 16 beds · 6 baths,https://www.airbnb.com/rooms/10023519,6 baths,Hotel room,1.0,16.0
269,10027442,Hostel in Singapore · ★4.27 · 1 bedroom · 16 beds · 6 baths,https://www.airbnb.com/rooms/10027442,6 baths,Hotel room,1.0,16.0
270,10030323,Hostel in Singapore · ★4.09 · 1 bedroom · 16 beds · 6 shared baths,https://www.airbnb.com/rooms/10030323,6 shared baths,Shared room,,16.0
271,10032227,Rental unit in Singapore · ★3.50 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/10032227,1 bath,Entire home/apt,1.0,1.0
272,10040456,Hostel in Singapore · ★4.0 · 1 bedroom · 16 beds · 6 shared baths,https://www.airbnb.com/rooms/10040456,6 shared baths,Shared room,,16.0
273,10040969,Hostel in Singapore · ★4.12 · 1 bedroom · 16 beds · 6 baths,https://www.airbnb.com/rooms/10040969,6 baths,Hotel room,1.0,16.0
274,10041012,Hostel in Singapore · ★4.21 · 1 bedroom · 16 beds · 6 baths,https://www.airbnb.com/rooms/10041012,6 baths,Hotel room,1.0,16.0
275,10126030,Rental unit in Singapore · ★4.0 · 1 bedroom · 4 beds · Shared half-bath,https://www.airbnb.com/rooms/10126030,Shared half-bath,Shared room,,4.0
276,10210475,Bungalow in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/10210475,1 private bath,Private room,1.0,1.0
277,10302387,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/10302387,1 shared bath,Shared room,,1.0
278,10321584,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/10321584,1 private bath,Private room,,1.0
279,10399199,Condo in Singapore · ★4.94 · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/10399199,1 bath,Entire home/apt,2.0,2.0
280,10427701,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/10427701,1 private bath,Private room,,1.0
281,10466406,Rental unit in Singapore · ★4.17 · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/10466406,1 bath,Entire home/apt,1.0,2.0
282,10669564,Home in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/10669564,1 bath,Entire home/apt,1.0,2.0
283,10708117,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/10708117,1 bath,Private room,,1.0
284,10718463,Loft in Singapore · ★4.89 · 1 bedroom · 1.5 baths,https://www.airbnb.com/rooms/10718463,1.5 baths,Entire home/apt,1.0,
285,10813595,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/10813595,1 bath,Private room,,2.0
286,10936529,Place to stay in 兀兰 · 1 bedroom · 1 bed · 0 baths,https://www.airbnb.com/rooms/10936529,0 baths,Private room,1.0,1.0
287,11071722,Hotel in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/11071722,1 shared bath,Private room,1.0,1.0
288,11126190,Townhouse in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/11126190,1 private bath,Private room,,1.0
289,11127304,Townhouse in Singapore · 2 bedrooms · 1 bed · 1 bath,https://www.airbnb.com/rooms/11127304,1 bath,Private room,2.0,1.0
290,11127543,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/11127543,1 private bath,Private room,1.0,1.0
291,11128602,Rental unit in Singapore  · 3 bedrooms · 3 beds · 2.5 baths,https://www.airbnb.com/rooms/11128602,2.5 baths,Entire home/apt,3.0,3.0
292,11220676,Condo in Singapore · 1 bedroom · 3 beds · 2 baths,https://www.airbnb.com/rooms/11220676,2 baths,Entire home/apt,1.0,3.0
293,11325779,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/11325779,1 bath,Private room,1.0,1.0
294,11465411,Rental unit in Singapore · ★4.56 · 1 bedroom · 2 beds · 1.5 shared baths,https://www.airbnb.com/rooms/11465411,1.5 shared baths,Private room,,2.0
295,11496278,Rental unit in West Coast · ★4.75 · 1 bedroom · 3 beds · 1 private bath,https://www.airbnb.com/rooms/11496278,1 private bath,Private room,,3.0
296,11544732,Rental unit in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/11544732,1 bath,Private room,1.0,1.0
297,11581560,Rental unit in Singapore · ★4.89 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/11581560,1 bath,Entire home/apt,1.0,1.0
298,11617126,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/11617126,1 private bath,Private room,,1.0
299,11626258,Rental unit in Singapore · 2 bedrooms · 3 beds · 1 bath,https://www.airbnb.com/rooms/11626258,1 bath,Entire home/apt,2.0,3.0
300,11660178,Bungalow in Singapore · ★4.83 · 1 bedroom · 2 beds · 1 private bath,https://www.airbnb.com/rooms/11660178,1 private bath,Private room,,2.0
301,11679272,Bungalow in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/11679272,1 private bath,Private room,,1.0
302,11679463,Home in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/11679463,1 private bath,Private room,1.0,1.0
303,11760026,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,https://www.airbnb.com/rooms/11760026,3 shared baths,Private room,,1.0
304,11863888,Home in Singapore · ★4.73 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/11863888,1 bath,Entire home/apt,1.0,1.0
305,11865360,Rental unit in Singapore · ★4.54 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/11865360,1 bath,Entire home/apt,1.0,1.0
306,11898518,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/11898518,1 bath,Entire home/apt,1.0,1.0
307,11965790,Home in Singapore · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/11965790,1 shared bath,Private room,,1.0
