Unnamed: 0,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,price,minimum_months,maximum_months,distance_to_mrt,closest_mrt_name,closest_mrt_stop_id,closest_mall_distance,closest_mall_name,closest_mall_address,conditioning,BBQ,gym,pool,dryer,Wifi,kitchen,Backyard,TV,refrigerator,Microwave,Oven,Pets,stove,fan,name,details,accommodates,picture_url,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,total_bedrooms,total_beds,total_baths,bath_type
2033,48034619,Clementi,West Region,1.30033,103.76588,Entire home/apt,13770,0,37,1.627454176485445,CLEMENTI MRT STATION,EW23,0.3726316164734255,West Coast Plaza,"154 West Coast Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,Condo in Clementi,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-48034619/original/4ae6d689-444e-4c65-a1da-965c1fda789f.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48034619,1.0,1.0,1.0,Private
2034,48082868,Jurong East,West Region,1.33711,103.74169,Entire home/apt,12180,3,12,0.4450092758830901,JURONG EAST MRT STATION,EW24 / NS1,0.3074907246798838,Westgate,"3 Gateway Dr, Singapore",1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,Rental unit in Jurong East,1 bed · 1 bath,2,https://a0.muscache.com/pictures/e4901362-e566-48dc-81b5-e9f0a4f76b9f.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48082868,1.0,1.0,1.0,Private
2035,48083560,Downtown Core,Central Region,1.27576,103.84571,Entire home/apt,4200,3,37,0.0863652180456251,TANJONG PAGAR MRT STATION,EW15,0.1373915266439381,Guoco Tower,"1 Wallich St, Singapore 078881",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,Condo in Downtown Core,1 bath,2,https://a0.muscache.com/pictures/4dfb906a-d141-4804-8867-0440e0681882.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48083560,1.0,1.0,1.0,Private
2036,48083692,Downtown Core,Central Region,1.27433,103.84526,Entire home/apt,5880,3,37,0.2527442530016452,TANJONG PAGAR MRT STATION,EW15,0.1448524745695591,Icon Village,"12 Gopeng St, Singapore 078877",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,Condo in Downtown Core,1 bath,4,https://a0.muscache.com/pictures/60157fc2-17d2-44aa-84b1-0526eea23ea4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48083692,2.0,2.0,1.0,Private
2037,48083778,Downtown Core,Central Region,1.27404,103.84398,Entire home/apt,6180,3,37,0.3464050395506859,TANJONG PAGAR MRT STATION,EW15,0.1169071335260478,100 AM,"100 Tras St, Singapore",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,Condo in Downtown Core,2 baths,4,https://a0.muscache.com/pictures/04d0f8a4-c0a6-4838-a7fb-6af982ba480d.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48083778,2.0,2.0,2.0,Private
2038,48085243,Jurong West,West Region,1.34649,103.72332,Entire home/apt,12000,3,37,0.3619117326562061,LAKESIDE MRT STATION,EW26,0.6253258191792296,Hong Kah Point,"501 Jurong West Street 51, Singapore 640501",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,Rental unit in Jurong West,2 beds · 2 baths,4,https://a0.muscache.com/pictures/f1b27723-dbe2-428a-9410-6ee242bcdf6f.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48085243,2.0,2.0,2.0,Private
2039,48098802,Downtown Core,Central Region,1.28172,103.85342,Private room,3000,3,37,0.2609173220169929,DOWNTOWN MRT STATION,DT17,0.0806789507068292,The Sail,"2 Marina Blvd, Singapore 018987",1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,Condo in Downtown Core,1 shared bath,2,https://a0.muscache.com/pictures/03f58611-145d-464b-aa46-3c71947ff4d2.jpg,4.5,4.5,4.0,5.0,5.0,5.0,4.5,https://www.airbnb.com/rooms/48098802,1.0,1.0,1.0,Private
2040,48127824,Clementi,West Region,1.30038,103.76371,Entire home/apt,20730,0,37,1.630209068497286,CLEMENTI MRT STATION,EW23,0.4729411508454472,West Coast Plaza,"154 West Coast Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,Condo in Clementi,2 beds · 2 baths,4,https://a0.muscache.com/pictures/miso/Hosting-48127824/original/fd51b882-eb31-4497-8c87-0b89aef7e2b5.jpeg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/48127824,2.0,2.0,2.0,Private
2041,48141144,Newton,Central Region,1.30351,103.83823,Entire home/apt,21000,0,37,0.3733926405116738,SOMERSET MRT STATION,NS23,0.2163100460226985,UNO Premier Singapore,"51 Cuppage Rd, Singapore 229469",1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,Rental unit in Newton,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-48141144/original/a03a7b46-d353-462f-a29a-f23a9ec5652d.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48141144,1.0,1.0,1.0,Private
2042,48141431,Orchard,Central Region,1.30288,103.83654,Entire home/apt,24990,1,37,0.4053367324145008,SOMERSET MRT STATION,NS23,0.0376428522519304,270 Orchard Rd,"270 Orchard Rd, Singapore 238857",1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,Rental unit in Orchard,4 beds · 3 baths,6,https://a0.muscache.com/pictures/miso/Hosting-48141431/original/a08f5a25-3b96-4667-8560-469da78e55ae.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48141431,3.0,4.0,3.0,Private
2043,48153394,Marine Parade,Central Region,1.30082,103.88613,Entire home/apt,6300,0,37,0.7200417977797617,MOUNTBATTEN MRT STATION,CC7,1.0940502250499258,Leisure Park Kallang,"5 Stadium Walk, Singapore 397693",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,Rental unit in Marine Parade,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-46321781/original/2d2a8af6-20fb-4fc5-9a5c-d38819fcf192.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48153394,1.0,1.0,1.0,Private
2044,48176330,Kallang,Central Region,1.30053,103.88421,Entire home/apt,5400,0,37,0.6578185969407485,MOUNTBATTEN MRT STATION,CC7,0.8895717506333208,Leisure Park Kallang,"5 Stadium Walk, Singapore 397693",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,Rental unit in Kallang,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-48176330/original/ef0de1e1-4738-4c41-9bde-834f62fa8577.jpeg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/48176330,1.0,1.0,1.0,Private
2045,48191140,Marine Parade,Central Region,1.30056,103.88594,Entire home/apt,6600,0,37,0.7330963824793776,MOUNTBATTEN MRT STATION,CC7,1.077728573134224,Leisure Park Kallang,"5 Stadium Walk, Singapore 397693",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,Rental unit in Marine Parade,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-48191140/original/10450162-6b2b-4523-8cef-acd3d7808e7c.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48191140,1.0,1.0,1.0,Private
2046,48192343,Kallang,Central Region,1.31219,103.85944,Entire home/apt,7500,3,37,0.4264427426399587,BENDEMEER MRT STATION,DT23,0.181595775732413,ARC 380,"380 Jln Besar, ARC 380, Singapore 209000",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Rental unit in Kallang,2 beds · 1 bath,4,https://a0.muscache.com/pictures/04808e8a-5504-437a-b20c-772929614d8e.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48192343,2.0,2.0,1.0,Private
2047,48246660,Jurong East,West Region,1.34676,103.73229,Private room,2040,3,37,0.4912412023413073,CHINESE GARDEN MRT STATION,EW25,1.3233644383556522,Bukit Batok West Shopping Centre,"150 Bukit Batok Street 11, Singapore 650150",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Condo in Jurong East,1 bedroom · 2 beds · 1 private bath,1,https://a0.muscache.com/pictures/37d9a4a5-8067-4544-b305-3d6a8a08fe75.jpg,5.0,4.75,4.75,4.75,4.75,4.5,4.75,https://www.airbnb.com/rooms/48246660,1.0,2.0,1.0,Private
2048,48261012,Rochor,Central Region,1.30104,103.85026,Private room,3780,3,37,0.2423247692853364,BENCOOLEN MRT STATION,DT21,0.089379335902643,Sunshine plaza,"91 Bencoolen St, Sunshine Plaza, Singapore",0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,Rental unit in Rochor,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/8ae01334-850e-49ba-8313-2f3b7d2e0edf.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/48261012,1.0,1.0,1.0,Private
2049,48264716,Rochor,Central Region,1.30054,103.85248,Private room,3780,3,37,0.2983215090118676,BENCOOLEN MRT STATION,DT21,0.0478934156830755,Fortune Centre,"190 Middle Rd, Fortune Centre, Singapore 188979",1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,Rental unit in Rochor,1 bed · 1 private bath,1,https://a0.muscache.com/pictures/7a32ec3e-59d8-4223-8802-fea37acb530b.jpg,5.0,5.0,5.0,5.0,5.0,5.0,4.0,https://www.airbnb.com/rooms/48264716,1.0,1.0,1.0,Private
2050,48265114,Rochor,Central Region,1.30117,103.85055,Private room,3330,3,37,0.2570466999871824,BENCOOLEN MRT STATION,DT21,0.0800585843260025,Sunshine plaza,"91 Bencoolen St, Sunshine Plaza, Singapore",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,Rental unit in Rochor,1 bedroom · 1 bed · 1 private bath,1,https://a0.muscache.com/pictures/e60cc385-9ffd-436f-99a9-36011b60f53e.jpg,4.8,4.8,5.0,5.0,5.0,4.8,4.8,https://www.airbnb.com/rooms/48265114,1.0,1.0,1.0,Private
2051,48265411,Rochor,Central Region,1.30198,103.85033,Private room,4080,3,37,0.3169141225555532,ROCHOR MRT STATION,DT13,0.0868667321216855,Wilkie Edge,"8 Wilkie Rd, #01-22, Singapore 228095",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,Rental unit in Rochor,1 bedroom · 2 beds · 1 private bath,2,https://a0.muscache.com/pictures/c6d8b647-3d4b-408a-828e-338d5431352f.jpg,4.67,4.0,4.67,5.0,5.0,5.0,3.67,https://www.airbnb.com/rooms/48265411,1.0,2.0,1.0,Private
2052,48286216,Orchard,Central Region,1.30213,103.83721,Entire home/apt,10350,0,37,0.2936449609307894,SOMERSET MRT STATION,NS23,0.0747696536013445,Orchard Building,"1 Grange Rd, Singapore 239693",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Serviced apartment in Orchard,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-48286216/original/355b3b85-bc8f-4050-aa89-e89d2a7ab003.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48286216,1.0,1.0,1.0,Private
2053,48292774,Hougang,North-East Region,1.36963,103.89419,Entire home/apt,3900,0,12,0.273178780973203,HOUGANG MRT STATION,NE14,0.1714915713790466,The Midtown,"1187 Upper Serangoon Rd, Singapore 533971",1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,Rental unit in Hougang,2 beds · 1 bath,3,https://a0.muscache.com/pictures/miso/Hosting-48292774/original/5cc2ca6a-dde4-491e-9726-1ec9f4d97504.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48292774,1.0,2.0,1.0,Private
2054,48313505,Woodlands,North Region,1.43064,103.77327,Private room,1410,3,37,0.2266704451963032,MARSILING MRT STATION,NS8,0.14651766254773,Woodlands Neighbourhood 3 Centre,"1 Woodlands Street 31, Singapore 738581",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Woodlands,1 bedroom · 1 bed · 2 shared baths,2,https://a0.muscache.com/pictures/55776323-63ec-4399-956a-754c753c27ed.jpg,5.0,5.0,5.0,5.0,5.0,4.83,4.83,https://www.airbnb.com/rooms/48313505,1.0,1.0,2.0,Shared
2055,48387337,Jurong East,West Region,1.33486,103.74124,Entire home/apt,4740,3,37,0.2226600727889599,JURONG EAST MRT STATION,EW24 / NS1,0.1571849434147856,Westgate,"3 Gateway Dr, Singapore",1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,Condo in Jurong East,2 baths,4,https://a0.muscache.com/pictures/9c7e656c-47e2-46a4-ad69-b07c41052f5f.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48387337,2.0,2.0,2.0,Private
2056,48510579,Rochor,Central Region,1.29889,103.85232,Private room,6180,0,3,0.2152040374521161,BENCOOLEN MRT STATION,DT21,0.0339101038564891,Waterloo Centre,"261 Waterloo St, Singapore 180261",1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,Serviced apartment in Rochor,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-40930074/original/468a1162-caac-47ba-9e8f-6288483c7bfe.jpeg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/48510579,1.0,1.0,1.0,Private
2057,48531484,Rochor,Central Region,1.29888,103.85204,Private room,6000,0,3,0.1840667058327831,BENCOOLEN MRT STATION,DT21,0.0027694751707258,Waterloo Centre,"261 Waterloo St, Singapore 180261",1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,Serviced apartment in Rochor,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-40930074/original/468a1162-caac-47ba-9e8f-6288483c7bfe.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48531484,1.0,1.0,1.0,Private
2058,48531971,Jurong East,West Region,1.33669,103.74073,Entire home/apt,9450,1,37,0.4297144712057403,JURONG EAST MRT STATION,EW24 / NS1,0.3206248007477261,Westgate,"3 Gateway Dr, Singapore",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Serviced apartment in Jurong East,2 beds · 1 bath,4,https://a0.muscache.com/pictures/miso/Hosting-48531971/original/093f41db-c0a3-4ad5-8d6e-df778e10fcd3.jpeg,5.0,5.0,5.0,5.0,5.0,5.0,4.5,https://www.airbnb.com/rooms/48531971,2.0,2.0,1.0,Private
2059,48591933,Kallang,Central Region,1.31158,103.85606,Private room,1380,3,37,0.2265653860463168,FARRER PARK MRT STATION,NE8,0.0622579622061117,Prime Nutrition Dr.Amit 📲82921225 Singapore,"City Square Mall 9th Floor #09-09, Office 16 Farrer Park MRT Exit i, 180 Kitchener Rd",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Townhouse in Kallang,1 bedroom · 2 beds · 4 baths,2,https://a0.muscache.com/pictures/b2557f2d-ecbf-48a0-9b31-528fa28c81b3.jpg,4.8,5.0,4.4,4.6,4.8,5.0,5.0,https://www.airbnb.com/rooms/48591933,1.0,2.0,4.0,Shared
2060,48593056,Kallang,Central Region,1.31274,103.85842,Private room,1410,3,37,0.4735563021396969,FARRER PARK MRT STATION,NE8,0.2321811326127549,ARC 380,"380 Jln Besar, ARC 380, Singapore 209000",1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Rental unit in Kallang,1 bedroom · 1 bed · 4 shared baths,2,https://a0.muscache.com/pictures/b2557f2d-ecbf-48a0-9b31-528fa28c81b3.jpg,4.33,4.67,3.67,4.33,4.67,5.0,4.67,https://www.airbnb.com/rooms/48593056,1.0,1.0,4.0,Shared
2061,48613065,Outram,Central Region,1.28303,103.84497,Private room,5760,0,12,0.1996523980911548,CHINATOWN MRT STATION,DT19,0.0584368849745502,Chinatown,"South Bridge Rd, 227-233, Singapore",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Boutique hotel in Outram,1 bedroom · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-48613065/original/9612e92d-5c90-4881-b02f-7438ebf198f8.jpeg,3.8,4.6,4.2,4.4,4.2,4.6,3.6,https://www.airbnb.com/rooms/48613065,1.0,1.0,1.0,Private
2062,48688017,Yishun,North Region,1.40544,103.82071,Private room,2400,3,12,1.9036883898851629,KHATIB MRT STATION,NS14,1.9980232366686417,Khatib Central,"848 Yishun Street 81, Singapore",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Home in Yishun,2 beds · 1 bath,4,https://a0.muscache.com/pictures/7284ea65-e349-4a64-890c-0b4929b81588.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48688017,1.0,2.0,1.0,Private
2063,48723619,Kallang,Central Region,1.31569,103.85619,Entire home/apt,8970,3,37,0.43265607412706,FARRER PARK MRT STATION,NE8,0.4792910996633322,Prime Nutrition Dr.Amit 📲82921225 Singapore,"City Square Mall 9th Floor #09-09, Office 16 Farrer Park MRT Exit i, 180 Kitchener Rd",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,Condo in Kallang,2 bedrooms · 2 beds · 3 baths,5,https://a0.muscache.com/pictures/e3372d69-c94a-4059-907b-6ecffbb446d7.jpg,3.86,3.71,3.29,4.29,3.93,4.36,4.0,https://www.airbnb.com/rooms/48723619,2.0,2.0,3.0,Private
2064,48743492,Outram,Central Region,1.28207,103.84271,Private room,6570,0,12,0.2667688477135818,CHINATOWN MRT STATION,NE4,0.0612296664087956,Chinatown Complex,"335 Smith St, S",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Boutique hotel in Outram,1 bedroom · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-48743492/original/f32a9e62-1349-4d6b-b9e0-e5e1f8fc7377.jpeg,4.0,4.33,4.33,4.67,5.0,4.0,4.0,https://www.airbnb.com/rooms/48743492,1.0,1.0,1.0,Private
2065,48816051,Kallang,Central Region,1.31267,103.8566,Private room,2970,3,37,0.2715429383478048,FARRER PARK MRT STATION,NE8,0.1414225427644205,Prime Nutrition Dr.Amit 📲82921225 Singapore,"City Square Mall 9th Floor #09-09, Office 16 Farrer Park MRT Exit i, 180 Kitchener Rd",1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Rental unit in Kallang,2 bedrooms · 6 beds · 4 shared baths,4,https://a0.muscache.com/pictures/0e855a47-5117-400f-b38b-56f86bd9de01.jpg,4.67,4.67,4.33,5.0,5.0,5.0,4.67,https://www.airbnb.com/rooms/48816051,2.0,6.0,4.0,Shared
2066,48950684,Newton,Central Region,1.30456,103.8405,Private room,2700,3,37,0.5036846810491251,SOMERSET MRT STATION,NS23,0.2002986861003645,UNO Premier Singapore,"51 Cuppage Rd, Singapore 229469",1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,Condo in Newton,1 bed · 1 shared bath,1,https://a0.muscache.com/pictures/miso/Hosting-48950684/original/f93ae7a9-b26e-4914-8c74-24e95d8dd30a.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/48950684,1.0,1.0,1.0,Private
2067,49048346,Outram,Central Region,1.27919,103.84514,Private room,7200,0,12,0.3074789846840186,TANJONG PAGAR MRT STATION,EW15,0.0455075289931719,Elegance Beauty & Slimming,"10 Anson Rd, International Plaza, Singapore 079903",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Boutique hotel in Outram,1 bedroom · 1 bed · 1.5 baths,2,https://a0.muscache.com/pictures/ec79d0fe-6fac-4200-bfa6-131285d84776.jpg,4.66,4.73,4.6,4.59,4.77,4.86,4.54,https://www.airbnb.com/rooms/49048346,1.0,1.0,1.5,Private
2068,49048569,Downtown Core,Central Region,1.27773,103.84547,Private room,4980,0,12,0.1413709062843009,TANJONG PAGAR MRT STATION,EW15,0.0886696960615912,Guoco Tower,"1 Wallich St, Singapore 078881",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Boutique hotel in Downtown Core,1 bedroom · 1 bed · 0 shared baths,2,https://a0.muscache.com/pictures/31626106-1a1f-4362-8d80-d514466d6ddc.jpg,4.65,4.76,4.76,4.59,4.82,4.94,4.47,https://www.airbnb.com/rooms/49048569,1.0,1.0,0.0,Private
2069,49081728,River Valley,Central Region,1.30431,103.82952,Private room,29190,3,3,0.3047426741547182,ORCHARD MRT STATION,NS22,0.1217263661977086,Wheelock Place,"501 Orchard Rd, Singapore",1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,Hotel in River Valley,1 private bath,2,https://a0.muscache.com/pictures/e662adb6-ece8-4c89-a44c-209d95041905.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/49081728,1.0,1.0,1.0,Private
2070,49082170,River Valley,Central Region,1.30442,103.82895,Private room,21300,3,3,0.3691454084061817,ORCHARD MRT STATION,NS22,0.1794889882627717,Wheelock Place,"501 Orchard Rd, Singapore",1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,Hotel in River Valley,1 private bath,2,https://a0.muscache.com/pictures/c16a0158-1cf6-49bd-8f7d-8cc39260b12d.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/49082170,1.0,1.0,1.0,Private
2071,49082424,Orchard,Central Region,1.30454,103.82954,Private room,23730,3,3,0.3066805711804706,ORCHARD MRT STATION,NS22,0.1125731857441179,Wheelock Place,"501 Orchard Rd, Singapore",1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,Hotel in Orchard,1 private bath,2,https://a0.muscache.com/pictures/c16a0158-1cf6-49bd-8f7d-8cc39260b12d.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/49082424,1.0,1.0,1.0,Private
2072,49082585,River Valley,Central Region,1.30412,103.82928,Private room,32190,3,3,0.3295815049478774,ORCHARD MRT STATION,NS22,0.1546338276091159,Wheelock Place,"501 Orchard Rd, Singapore",1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,Hotel in River Valley,1 private bath,2,https://a0.muscache.com/pictures/e9c1b161-af09-469e-a5f8-68e349394c25.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/49082585,1.0,1.0,1.0,Private
2073,49083516,River Valley,Central Region,1.30406,103.82936,Private room,36150,3,3,0.320446042588828,ORCHARD MRT STATION,NS22,0.1497694182014151,Wheelock Place,"501 Orchard Rd, Singapore",1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,Hotel in River Valley,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/8f3ae8f9-75ff-40d1-9961-4abea1af253d.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/49083516,1.0,1.0,1.0,Private
2074,49083651,Orchard,Central Region,1.30457,103.82774,Private room,49710,3,3,0.5046825081028464,ORCHARD MRT STATION,NS22,0.1918712638816249,Ming Arcade,"21 Cuscaden Rd, Singapore 249720",1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,Hotel in Orchard,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/fa61b34a-62d5-4871-8a91-6f8ce13a45d1.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/49083651,1.0,1.0,1.0,Private
2075,49087160,Kallang,Central Region,1.31331,103.85854,Private room,1260,3,37,0.4949955971834466,BENDEMEER MRT STATION,DT23,0.2024455483439942,ARC 380,"380 Jln Besar, ARC 380, Singapore 209000",1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,Rental unit in Kallang,1 bed · 2 shared baths,1,https://a0.muscache.com/pictures/4feeda01-574c-4635-954d-a3b82ae471f6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/49087160,1.0,1.0,2.0,Shared
2076,49099456,River Valley,Central Region,1.29649,103.84203,Entire home/apt,11400,3,37,0.5140074462997057,FORT CANNING MRT STATION,DT20,0.2902303186266819,Singapore Shopping Centre,"190 Clemenceau Ave, Singapore",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,Condo in River Valley,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-49099456/original/a83067cd-fdc7-4390-89cf-feac19745df3.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/49099456,1.0,1.0,1.0,Private
2077,49099810,Downtown Core,Central Region,1.2961,103.85761,Private room,3510,0,12,0.3876231397458527,ESPLANADE MRT STATION,CC3,0.141718103031953,Suntec City,"3 Temasek Blvd, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Boutique hotel in Downtown Core,Studio · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/5d724e5d-0886-4a95-9a28-f9fa0b81e6bc.jpg,4.58,4.55,4.49,4.41,4.72,4.8,4.56,https://www.airbnb.com/rooms/49099810,1.0,1.0,1.0,Private
2078,49100433,Downtown Core,Central Region,1.2962,103.85731,Private room,3600,0,12,0.3758080883950637,BUGIS MRT STATION,DT14,0.1705911998113956,Suntec City,"3 Temasek Blvd, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Boutique hotel in Downtown Core,Studio · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/miso/Hosting-49100433/original/b1b0f814-b080-46c7-8016-b769ccb1d77a.jpeg,4.68,4.67,4.72,4.77,4.81,4.8,4.53,https://www.airbnb.com/rooms/49100433,1.0,1.0,1.0,Private
2079,49133042,Downtown Core,Central Region,1.27469,103.84237,Entire home/apt,4500,0,37,0.4385775492822685,TANJONG PAGAR MRT STATION,EW15,0.0351402855082606,Tanjong Pagar Plaza,"1 Tanjong Pagar Plaza, Singapore 082001",0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Serviced apartment in Downtown Core,Studio · 1 bed · 1.5 baths,4,https://a0.muscache.com/pictures/b8db32a3-3dad-46b2-8bce-97f2b019b91d.jpg,4.15,4.4,4.0,4.3,3.98,4.7,4.17,https://www.airbnb.com/rooms/49133042,1.0,1.0,1.5,Private
